ticker,edate,etime,beforedate,afterdate
NRZ,2019-02-12,BMO,2019-02-11,2019-02-12
NRZ,2019-05-01,BMO,2019-04-30,2019-05-01
NRZ,2019-07-30,BMO,2019-07-29,2019-07-30
NRZ,2019-10-25,BMO,2019-10-24,2019-10-25
NRZ,2020-02-06,BMO,2020-02-05,2020-02-06
NRZ,2020-05-05,BMO,2020-05-04,2020-05-05
NRZ,2020-07-22,BMO,2020-07-21,2020-07-22
NRZ,2020-10-26,BMO,2020-10-23,2020-10-26
NRZ,2021-02-09,BMO,2021-02-08,2021-02-09
NRZ,2021-05-05,BMO,2021-05-04,2021-05-05
NRZ,2021-07-29,BMO,2021-07-28,2021-07-29
NRZ,2021-11-02,BMO,2021-11-01,2021-11-02
NRZ,2022-02-08,BMO,2022-02-07,2022-02-08
NRZ,2022-05-03,BMO,2022-05-02,2022-05-03
NS,2002-07-29,BMO,2002-07-26,2002-07-29
NS,2002-10-29,BMO,2002-10-28,2002-10-29
NS,2003-01-27,BMO,2003-01-24,2003-01-27
NS,2003-07-28,BMO,2003-07-25,2003-07-28
NS,2003-10-29,BMO,2003-10-28,2003-10-29
NS,2004-01-26,BMO,2004-01-23,2004-01-26
NS,2004-04-26,BMO,2004-04-23,2004-04-26
NS,2004-07-26,BMO,2004-07-23,2004-07-26
NS,2004-11-01,BMO,2004-10-29,2004-11-01
NS,2005-01-31,BMO,2005-01-28,2005-01-31
NS,2005-04-26,BMO,2005-04-25,2005-04-26
NS,2005-07-25,BMO,2005-07-22,2005-07-25
NS,2005-11-01,BMO,2005-10-31,2005-11-01
NS,2006-01-30,BMO,2006-01-27,2006-01-30
NS,2006-04-24,BMO,2006-04-21,2006-04-24
NS,2006-07-31,BMO,2006-07-28,2006-07-31
NS,2006-10-30,BMO,2006-10-27,2006-10-30
NS,2007-01-29,BMO,2007-01-26,2007-01-29
NS,2007-04-25,BMO,2007-04-24,2007-04-25
NS,2007-07-30,BMO,2007-07-27,2007-07-30
NS,2007-11-07,BMO,2007-11-06,2007-11-07
NS,2008-01-25,BMO,2008-01-24,2008-01-25
NS,2008-04-22,BMO,2008-04-21,2008-04-22
NS,2008-07-25,BMO,2008-07-24,2008-07-25
NS,2008-10-23,BMO,2008-10-22,2008-10-23
NS,2009-01-26,BMO,2009-01-23,2009-01-26
NS,2009-04-30,BMO,2009-04-29,2009-04-30
NS,2009-08-03,BMO,2009-07-31,2009-08-03
NS,2009-10-27,BMO,2009-10-26,2009-10-27
NS,2010-01-29,BMO,2010-01-28,2010-01-29
NS,2010-04-29,BMO,2010-04-28,2010-04-29
NS,2010-08-02,BMO,2010-07-30,2010-08-02
NS,2010-10-25,BMO,2010-10-22,2010-10-25
NS,2011-01-31,BMO,2011-01-28,2011-01-31
NS,2011-04-27,BMO,2011-04-26,2011-04-27
NS,2011-07-29,BMO,2011-07-28,2011-07-29
NS,2011-10-28,BMO,2011-10-27,2011-10-28
NS,2012-01-27,BMO,2012-01-26,2012-01-27
NS,2012-04-25,BMO,2012-04-24,2012-04-25
NS,2012-07-27,BMO,2012-07-26,2012-07-27
NS,2012-10-25,BMO,2012-10-24,2012-10-25
NS,2013-02-01,BMO,2013-01-31,2013-02-01
NS,2013-04-24,BMO,2013-04-23,2013-04-24
NS,2013-07-26,BMO,2013-07-25,2013-07-26
NS,2013-11-12,BMO,2013-11-11,2013-11-12
NS,2014-02-05,BMO,2014-02-04,2014-02-05
NS,2014-04-23,BMO,2014-04-22,2014-04-23
NS,2014-07-25,BMO,2014-07-24,2014-07-25
NS,2014-10-31,BMO,2014-10-30,2014-10-31
NS,2015-01-30,BMO,2015-01-29,2015-01-30
NS,2015-04-22,BMO,2015-04-21,2015-04-22
NS,2015-07-24,BMO,2015-07-23,2015-07-24
NS,2015-11-03,BMO,2015-11-02,2015-11-03
NS,2016-01-29,BMO,2016-01-28,2016-01-29
NS,2016-04-27,BMO,2016-04-26,2016-04-27
NS,2016-08-02,BMO,2016-08-01,2016-08-02
NS,2016-11-02,BMO,2016-11-01,2016-11-02
NS,2017-01-31,BMO,2017-01-30,2017-01-31
NS,2017-04-24,BMO,2017-04-21,2017-04-24
NS,2017-07-28,BMO,2017-07-27,2017-07-28
NS,2017-11-07,BMO,2017-11-06,2017-11-07
NS,2018-02-08,BMO,2018-02-07,2018-02-08
NS,2018-04-26,BMO,2018-04-25,2018-04-26
NS,2018-08-07,BMO,2018-08-06,2018-08-07
NS,2018-11-05,BMO,2018-11-02,2018-11-05
NS,2019-01-31,BMO,2019-01-30,2019-01-31
NS,2019-05-10,BMO,2019-05-09,2019-05-10
NS,2019-08-08,BMO,2019-08-07,2019-08-08
NS,2019-11-05,BMO,2019-11-04,2019-11-05
NS,2020-02-05,BMO,2020-02-04,2020-02-05
NS,2020-05-05,BMO,2020-05-04,2020-05-05
NS,2020-08-04,BMO,2020-08-03,2020-08-04
NS,2020-11-05,BMO,2020-11-04,2020-11-05
NS,2021-02-04,BMO,2021-02-03,2021-02-04
NS,2021-05-04,BMO,2021-05-03,2021-05-04
NS,2021-08-05,BMO,2021-08-04,2021-08-05
NS,2021-11-04,BMO,2021-11-03,2021-11-04
NS,2022-02-03,BMO,2022-02-02,2022-02-03
NSC,2002-07-24,BMO,2002-07-23,2002-07-24
NSC,2002-10-23,BMO,2002-10-22,2002-10-23
NSC,2003-01-29,BMO,2003-01-28,2003-01-29
NSC,2003-04-23,BMO,2003-04-22,2003-04-23
NSC,2003-07-23,BMO,2003-07-22,2003-07-23
NSC,2003-10-29,BMO,2003-10-28,2003-10-29
NSC,2004-01-28,BMO,2004-01-27,2004-01-28
NSC,2004-04-21,BMO,2004-04-20,2004-04-21
NSC,2004-07-28,BMO,2004-07-27,2004-07-28
NSC,2004-10-20,BMO,2004-10-19,2004-10-20
NSC,2005-01-26,BMO,2005-01-25,2005-01-26
NSC,2005-04-27,BMO,2005-04-26,2005-04-27
NSC,2005-07-27,BMO,2005-07-26,2005-07-27
NSC,2005-10-26,BMO,2005-10-25,2005-10-26
NSC,2006-01-25,BMO,2006-01-24,2006-01-25
NSC,2006-04-26,BMO,2006-04-25,2006-04-26
NSC,2006-07-26,BMO,2006-07-25,2006-07-26
NSC,2006-10-25,BMO,2006-10-24,2006-10-25
NSC,2007-01-24,BMO,2007-01-23,2007-01-24
NSC,2007-04-25,BMO,2007-04-24,2007-04-25
NSC,2007-07-25,BMO,2007-07-24,2007-07-25
NSC,2007-10-24,BMO,2007-10-23,2007-10-24
NSC,2008-04-22,BMO,2008-04-21,2008-04-22
NSC,2008-07-22,BMO,2008-07-21,2008-07-22
NSC,2008-10-21,BMO,2008-10-20,2008-10-21
NSC,2009-01-27,BMO,2009-01-26,2009-01-27
NSC,2009-04-21,BMO,2009-04-20,2009-04-21
NSC,2009-07-28,AMC,2009-07-28,2009-07-29
NSC,2009-10-27,AMC,2009-10-27,2009-10-28
NSC,2010-01-27,AMC,2010-01-27,2010-01-28
NSC,2010-04-27,AMC,2010-04-27,2010-04-28
NSC,2010-07-27,AMC,2010-07-27,2010-07-28
NSC,2010-10-27,AMC,2010-10-27,2010-10-28
NSC,2011-01-25,AMC,2011-01-25,2011-01-26
NSC,2011-04-27,AMC,2011-04-27,2011-04-28
NSC,2011-07-26,AMC,2011-07-26,2011-07-27
NSC,2011-10-26,AMC,2011-10-26,2011-10-27
NSC,2012-01-24,AMC,2012-01-24,2012-01-25
NSC,2012-04-24,AMC,2012-04-24,2012-04-25
NSC,2012-07-24,AMC,2012-07-24,2012-07-25
NSC,2012-10-23,AMC,2012-10-23,2012-10-24
NSC,2013-01-22,AMC,2013-01-22,2013-01-23
NSC,2013-04-23,AMC,2013-04-23,2013-04-24
NSC,2013-07-23,AMC,2013-07-23,2013-07-24
NSC,2013-10-23,BMO,2013-10-22,2013-10-23
NSC,2014-01-22,BMO,2014-01-21,2014-01-22
NSC,2014-04-23,BMO,2014-04-22,2014-04-23
NSC,2014-07-23,BMO,2014-07-22,2014-07-23
NSC,2014-10-22,BMO,2014-10-21,2014-10-22
NSC,2015-01-26,BMO,2015-01-23,2015-01-26
NSC,2015-04-29,BMO,2015-04-28,2015-04-29
NSC,2015-07-27,BMO,2015-07-24,2015-07-27
NSC,2015-10-28,BMO,2015-10-27,2015-10-28
NSC,2016-01-27,BMO,2016-01-26,2016-01-27
NSC,2016-04-21,AMC,2016-04-21,2016-04-22
NSC,2016-07-27,BMO,2016-07-26,2016-07-27
NSC,2016-10-26,BMO,2016-10-25,2016-10-26
NSC,2017-01-25,BMO,2017-01-24,2017-01-25
NSC,2017-04-26,BMO,2017-04-25,2017-04-26
NSC,2017-07-26,BMO,2017-07-25,2017-07-26
NSC,2017-10-25,BMO,2017-10-24,2017-10-25
NSC,2018-01-24,BMO,2018-01-23,2018-01-24
NSC,2018-04-25,BMO,2018-04-24,2018-04-25
NSC,2018-07-25,BMO,2018-07-24,2018-07-25
NSC,2018-10-24,BMO,2018-10-23,2018-10-24
NSC,2019-01-24,AMC,2019-01-24,2019-01-25
NSC,2019-04-24,BMO,2019-04-23,2019-04-24
NSC,2019-07-24,BMO,2019-07-23,2019-07-24
NSC,2019-10-23,BMO,2019-10-22,2019-10-23
NSC,2020-01-29,BMO,2020-01-28,2020-01-29
NSC,2020-04-29,BMO,2020-04-28,2020-04-29
NSC,2020-07-29,BMO,2020-07-28,2020-07-29
NSC,2020-10-28,BMO,2020-10-27,2020-10-28
NSC,2021-01-27,BMO,2021-01-26,2021-01-27
NSC,2021-04-28,BMO,2021-04-27,2021-04-28
NSC,2021-07-28,BMO,2021-07-27,2021-07-28
NSC,2021-10-27,BMO,2021-10-26,2021-10-27
NSC,2022-01-26,BMO,2022-01-25,2022-01-26
NSC,2022-04-27,BMO,2022-04-26,2022-04-27
NTAP,2002-06-28,BMO,2002-06-27,2002-06-28
NTAP,2002-08-13,BMO,2002-08-12,2002-08-13
NTAP,2002-11-12,BMO,2002-11-11,2002-11-12
NTAP,2003-02-11,BMO,2003-02-10,2003-02-11
NTAP,2003-05-13,BMO,2003-05-12,2003-05-13
NTAP,2003-08-19,BMO,2003-08-18,2003-08-19
NTAP,2003-11-18,BMO,2003-11-17,2003-11-18
NTAP,2004-05-18,BMO,2004-05-17,2004-05-18
NTAP,2004-08-17,BMO,2004-08-16,2004-08-17
NTAP,2004-11-16,BMO,2004-11-15,2004-11-16
NTAP,2005-02-15,BMO,2005-02-14,2005-02-15
NTAP,2005-05-24,BMO,2005-05-23,2005-05-24
NTAP,2005-08-17,BMO,2005-08-16,2005-08-17
NTAP,2005-11-16,BMO,2005-11-15,2005-11-16
NTAP,2006-02-15,BMO,2006-02-14,2006-02-15
NTAP,2006-05-24,BMO,2006-05-23,2006-05-24
NTAP,2006-08-16,BMO,2006-08-15,2006-08-16
NTAP,2006-11-15,BMO,2006-11-14,2006-11-15
NTAP,2007-02-14,BMO,2007-02-13,2007-02-14
NTAP,2007-05-23,BMO,2007-05-22,2007-05-23
NTAP,2007-08-15,BMO,2007-08-14,2007-08-15
NTAP,2007-11-14,BMO,2007-11-13,2007-11-14
NTAP,2008-02-13,BMO,2008-02-12,2008-02-13
NTAP,2008-05-21,BMO,2008-05-20,2008-05-21
NTAP,2008-08-13,BMO,2008-08-12,2008-08-13
NTAP,2008-11-12,BMO,2008-11-11,2008-11-12
NTAP,2009-02-11,BMO,2009-02-10,2009-02-11
NTAP,2009-05-20,AMC,2009-05-20,2009-05-21
NTAP,2009-08-19,AMC,2009-08-19,2009-08-20
NTAP,2009-11-18,AMC,2009-11-18,2009-11-19
NTAP,2010-02-17,AMC,2010-02-17,2010-02-18
NTAP,2010-05-26,AMC,2010-05-26,2010-05-27
NTAP,2010-08-18,AMC,2010-08-18,2010-08-19
NTAP,2010-11-17,AMC,2010-11-17,2010-11-18
NTAP,2011-02-16,AMC,2011-02-16,2011-02-17
NTAP,2011-05-25,AMC,2011-05-25,2011-05-26
NTAP,2011-08-17,AMC,2011-08-17,2011-08-18
NTAP,2011-11-16,AMC,2011-11-16,2011-11-17
NTAP,2012-02-15,AMC,2012-02-15,2012-02-16
NTAP,2012-05-23,AMC,2012-05-23,2012-05-24
NTAP,2012-08-15,AMC,2012-08-15,2012-08-16
NTAP,2012-11-14,AMC,2012-11-14,2012-11-15
NTAP,2013-02-13,AMC,2013-02-13,2013-02-14
NTAP,2013-05-21,AMC,2013-05-21,2013-05-22
NTAP,2013-08-14,AMC,2013-08-14,2013-08-15
NTAP,2013-11-13,AMC,2013-11-13,2013-11-14
NTAP,2014-02-12,AMC,2014-02-12,2014-02-13
NTAP,2014-05-21,AMC,2014-05-21,2014-05-22
NTAP,2014-08-13,AMC,2014-08-13,2014-08-14
NTAP,2014-11-12,AMC,2014-11-12,2014-11-13
NTAP,2015-02-11,AMC,2015-02-11,2015-02-12
NTAP,2015-05-20,AMC,2015-05-20,2015-05-21
NTAP,2015-08-19,AMC,2015-08-19,2015-08-20
NTAP,2015-11-18,AMC,2015-11-18,2015-11-19
NTAP,2016-02-17,AMC,2016-02-17,2016-02-18
NTAP,2016-05-25,AMC,2016-05-25,2016-05-26
NTAP,2016-08-17,AMC,2016-08-17,2016-08-18
NTAP,2016-11-16,AMC,2016-11-16,2016-11-17
NTAP,2017-02-15,AMC,2017-02-15,2017-02-16
NTAP,2017-05-24,AMC,2017-05-24,2017-05-25
NTAP,2017-08-16,AMC,2017-08-16,2017-08-17
NTAP,2017-11-15,AMC,2017-11-15,2017-11-16
NTAP,2018-02-14,AMC,2018-02-14,2018-02-15
NTAP,2018-05-23,AMC,2018-05-23,2018-05-24
NTAP,2018-08-15,AMC,2018-08-15,2018-08-16
NTAP,2018-11-14,AMC,2018-11-14,2018-11-15
NTAP,2019-02-13,AMC,2019-02-13,2019-02-14
NTAP,2019-05-22,AMC,2019-05-22,2019-05-23
NTAP,2019-08-14,AMC,2019-08-14,2019-08-15
NTAP,2019-11-13,AMC,2019-11-13,2019-11-14
NTAP,2020-02-12,AMC,2020-02-12,2020-02-13
NTAP,2020-05-27,AMC,2020-05-27,2020-05-28
NTAP,2020-08-26,AMC,2020-08-26,2020-08-27
NTAP,2020-12-01,AMC,2020-12-01,2020-12-02
NTAP,2021-02-24,AMC,2021-02-24,2021-02-25
NTAP,2021-06-02,AMC,2021-06-02,2021-06-03
NTAP,2021-08-25,AMC,2021-08-25,2021-08-26
NTAP,2021-11-30,AMC,2021-11-30,2021-12-01
NTAP,2022-02-23,AMC,2022-02-23,2022-02-24
NTES,2003-02-25,BMO,2003-02-24,2003-02-25
NTES,2003-04-28,BMO,2003-04-25,2003-04-28
NTES,2003-07-28,BMO,2003-07-25,2003-07-28
NTES,2003-10-28,BMO,2003-10-27,2003-10-28
NTES,2004-04-29,BMO,2004-04-28,2004-04-29
NTES,2004-08-02,BMO,2004-07-30,2004-08-02
NTES,2004-11-08,BMO,2004-11-05,2004-11-08
NTES,2005-04-26,BMO,2005-04-25,2005-04-26
NTES,2005-08-02,BMO,2005-08-01,2005-08-02
NTES,2005-11-07,BMO,2005-11-04,2005-11-07
NTES,2006-02-23,BMO,2006-02-22,2006-02-23
NTES,2006-05-16,BMO,2006-05-15,2006-05-16
NTES,2006-08-14,BMO,2006-08-11,2006-08-14
NTES,2006-11-06,BMO,2006-11-03,2006-11-06
NTES,2007-02-16,BMO,2007-02-15,2007-02-16
NTES,2007-05-21,BMO,2007-05-18,2007-05-21
NTES,2007-08-13,BMO,2007-08-10,2007-08-13
NTES,2007-11-07,BMO,2007-11-06,2007-11-07
NTES,2008-02-20,BMO,2008-02-19,2008-02-20
NTES,2008-05-21,BMO,2008-05-20,2008-05-21
NTES,2008-08-13,BMO,2008-08-12,2008-08-13
NTES,2008-11-12,BMO,2008-11-11,2008-11-12
NTES,2009-02-25,BMO,2009-02-24,2009-02-25
NTES,2009-05-20,AMC,2009-05-20,2009-05-21
NTES,2009-08-13,BMO,2009-08-12,2009-08-13
NTES,2009-11-18,AMC,2009-11-18,2009-11-19
NTES,2010-02-24,AMC,2010-02-24,2010-02-25
NTES,2010-05-19,AMC,2010-05-19,2010-05-20
NTES,2010-08-18,AMC,2010-08-18,2010-08-19
NTES,2010-11-17,AMC,2010-11-17,2010-11-18
NTES,2011-02-24,BMO,2011-02-23,2011-02-24
NTES,2011-05-18,AMC,2011-05-18,2011-05-19
NTES,2011-08-17,AMC,2011-08-17,2011-08-18
NTES,2011-11-16,AMC,2011-11-16,2011-11-17
NTES,2012-02-15,AMC,2012-02-15,2012-02-16
NTES,2012-05-16,AMC,2012-05-16,2012-05-17
NTES,2012-08-15,AMC,2012-08-15,2012-08-16
NTES,2012-11-14,AMC,2012-11-14,2012-11-15
NTES,2013-02-07,BMO,2013-02-06,2013-02-07
NTES,2013-05-16,BMO,2013-05-15,2013-05-16
NTES,2013-08-14,AMC,2013-08-14,2013-08-15
NTES,2013-11-13,AMC,2013-11-13,2013-11-14
NTES,2014-02-12,AMC,2014-02-12,2014-02-13
NTES,2014-05-14,AMC,2014-05-14,2014-05-15
NTES,2014-08-14,BMO,2014-08-13,2014-08-14
NTES,2014-11-12,AMC,2014-11-12,2014-11-13
NTES,2015-02-09,AMC,2015-02-09,2015-02-10
NTES,2015-05-13,AMC,2015-05-13,2015-05-14
NTES,2015-08-12,AMC,2015-08-12,2015-08-13
NTES,2015-11-11,AMC,2015-11-11,2015-11-12
NTES,2016-02-24,AMC,2016-02-24,2016-02-25
NTES,2016-05-11,AMC,2016-05-11,2016-05-12
NTES,2016-08-17,AMC,2016-08-17,2016-08-18
NTES,2016-11-09,AMC,2016-11-09,2016-11-10
NTES,2017-02-15,AMC,2017-02-15,2017-02-16
NTES,2017-05-10,AMC,2017-05-10,2017-05-11
NTES,2017-08-09,AMC,2017-08-09,2017-08-10
NTES,2017-11-15,AMC,2017-11-15,2017-11-16
NTES,2018-02-08,BMO,2018-02-07,2018-02-08
NTES,2018-05-17,BMO,2018-05-16,2018-05-17
NTES,2018-08-08,AMC,2018-08-08,2018-08-09
NTES,2018-11-14,AMC,2018-11-14,2018-11-15
NTES,2019-02-20,AMC,2019-02-20,2019-02-21
NTES,2019-05-15,AMC,2019-05-15,2019-05-16
NTES,2019-08-07,AMC,2019-08-07,2019-08-08
NTES,2019-11-20,AMC,2019-11-20,2019-11-21
NTES,2020-02-26,AMC,2020-02-26,2020-02-27
NTES,2020-05-19,AMC,2020-05-19,2020-05-20
NTES,2020-08-13,BMO,2020-08-12,2020-08-13
NTES,2020-11-19,BMO,2020-11-18,2020-11-19
NTES,2021-02-25,BMO,2021-02-24,2021-02-25
NTES,2021-05-18,BMO,2021-05-17,2021-05-18
NTES,2021-08-31,BMO,2021-08-30,2021-08-31
NTES,2021-11-16,BMO,2021-11-15,2021-11-16
NTES,2022-02-24,BMO,2022-02-23,2022-02-24
NTES,2022-05-24,BMO,2022-05-23,2022-05-24
NTGR,2003-10-28,BMO,2003-10-27,2003-10-28
NTGR,2004-02-12,BMO,2004-02-11,2004-02-12
NTGR,2004-05-05,BMO,2004-05-04,2004-05-05
NTGR,2004-07-29,BMO,2004-07-28,2004-07-29
NTGR,2004-10-28,BMO,2004-10-27,2004-10-28
NTGR,2005-02-17,BMO,2005-02-16,2005-02-17
NTGR,2005-04-28,BMO,2005-04-27,2005-04-28
NTGR,2005-07-28,BMO,2005-07-27,2005-07-28
NTGR,2005-10-26,BMO,2005-10-25,2005-10-26
NTGR,2006-02-16,BMO,2006-02-15,2006-02-16
NTGR,2006-04-26,BMO,2006-04-25,2006-04-26
NTGR,2006-07-27,BMO,2006-07-26,2006-07-27
NTGR,2006-10-26,BMO,2006-10-25,2006-10-26
NTGR,2007-02-15,BMO,2007-02-14,2007-02-15
NTGR,2007-04-26,BMO,2007-04-25,2007-04-26
NTGR,2007-07-26,BMO,2007-07-25,2007-07-26
NTGR,2007-10-25,BMO,2007-10-24,2007-10-25
NTGR,2008-02-13,BMO,2008-02-12,2008-02-13
NTGR,2008-04-24,BMO,2008-04-23,2008-04-24
NTGR,2008-07-23,BMO,2008-07-22,2008-07-23
NTGR,2008-10-23,BMO,2008-10-22,2008-10-23
NTGR,2009-02-12,BMO,2009-02-11,2009-02-12
NTGR,2009-04-22,BMO,2009-04-21,2009-04-22
NTGR,2009-07-22,AMC,2009-07-22,2009-07-23
NTGR,2009-10-22,AMC,2009-10-22,2009-10-23
NTGR,2010-02-09,AMC,2010-02-09,2010-02-10
NTGR,2010-04-21,AMC,2010-04-21,2010-04-22
NTGR,2010-07-21,AMC,2010-07-21,2010-07-22
NTGR,2010-10-26,AMC,2010-10-26,2010-10-27
NTGR,2011-02-08,AMC,2011-02-08,2011-02-09
NTGR,2011-04-28,AMC,2011-04-28,2011-04-29
NTGR,2011-07-28,AMC,2011-07-28,2011-07-29
NTGR,2011-10-27,AMC,2011-10-27,2011-10-28
NTGR,2012-02-07,AMC,2012-02-07,2012-02-08
NTGR,2012-04-25,AMC,2012-04-25,2012-04-26
NTGR,2012-07-26,AMC,2012-07-26,2012-07-27
NTGR,2012-10-25,AMC,2012-10-25,2012-10-26
NTGR,2013-02-12,AMC,2013-02-12,2013-02-13
NTGR,2013-04-25,AMC,2013-04-25,2013-04-26
NTGR,2013-07-25,AMC,2013-07-25,2013-07-26
NTGR,2013-10-24,AMC,2013-10-24,2013-10-25
NTGR,2014-02-06,AMC,2014-02-06,2014-02-07
NTGR,2014-04-24,AMC,2014-04-24,2014-04-25
NTGR,2014-07-24,AMC,2014-07-24,2014-07-25
NTGR,2014-10-23,AMC,2014-10-23,2014-10-24
NTGR,2015-02-05,AMC,2015-02-05,2015-02-06
NTGR,2015-04-23,AMC,2015-04-23,2015-04-24
NTGR,2015-07-23,AMC,2015-07-23,2015-07-24
NTGR,2015-10-22,AMC,2015-10-22,2015-10-23
NTGR,2016-02-04,AMC,2016-02-04,2016-02-05
NTGR,2016-04-27,AMC,2016-04-27,2016-04-28
NTGR,2016-07-27,AMC,2016-07-27,2016-07-28
NTGR,2016-10-26,AMC,2016-10-26,2016-10-27
NTGR,2017-02-07,AMC,2017-02-07,2017-02-08
NTGR,2017-04-26,AMC,2017-04-26,2017-04-27
NTGR,2017-07-26,AMC,2017-07-26,2017-07-27
NTGR,2017-10-25,AMC,2017-10-25,2017-10-26
NTGR,2018-02-06,AMC,2018-02-06,2018-02-07
NTGR,2018-04-25,AMC,2018-04-25,2018-04-26
NTGR,2018-07-23,BMO,2018-07-20,2018-07-23
NTGR,2018-10-25,AMC,2018-10-25,2018-10-26
NTGR,2019-02-06,AMC,2019-02-06,2019-02-07
NTGR,2019-04-24,AMC,2019-04-24,2019-04-25
NTGR,2019-07-24,AMC,2019-07-24,2019-07-25
NTGR,2019-10-23,AMC,2019-10-23,2019-10-24
NTGR,2020-02-05,AMC,2020-02-05,2020-02-06
NTGR,2020-04-22,AMC,2020-04-22,2020-04-23
NTGR,2020-07-22,AMC,2020-07-22,2020-07-23
NTGR,2020-10-21,AMC,2020-10-21,2020-10-22
NTGR,2021-02-03,AMC,2021-02-03,2021-02-04
NTGR,2021-04-21,AMC,2021-04-21,2021-04-22
NTGR,2021-07-21,AMC,2021-07-21,2021-07-22
NTGR,2021-10-27,AMC,2021-10-27,2021-10-28
NTGR,2022-02-02,AMC,2022-02-02,2022-02-03
NTLA,2016-06-03,BMO,2016-06-02,2016-06-03
NTLA,2016-08-04,BMO,2016-08-03,2016-08-04
NTLA,2016-11-01,BMO,2016-10-31,2016-11-01
NTLA,2017-03-14,BMO,2017-03-13,2017-03-14
NTLA,2017-05-02,BMO,2017-05-01,2017-05-02
NTLA,2017-08-01,BMO,2017-07-31,2017-08-01
NTLA,2017-10-31,BMO,2017-10-30,2017-10-31
NTLA,2018-03-14,BMO,2018-03-13,2018-03-14
NTLA,2018-05-01,BMO,2018-04-30,2018-05-01
NTLA,2018-08-01,BMO,2018-07-31,2018-08-01
NTLA,2018-10-31,BMO,2018-10-30,2018-10-31
NTLA,2019-02-27,BMO,2019-02-26,2019-02-27
NTLA,2019-05-02,BMO,2019-05-01,2019-05-02
NTLA,2019-08-01,BMO,2019-07-31,2019-08-01
NTLA,2019-10-31,BMO,2019-10-30,2019-10-31
NTLA,2020-02-27,BMO,2020-02-26,2020-02-27
NTLA,2020-05-07,BMO,2020-05-06,2020-05-07
NTLA,2020-08-06,BMO,2020-08-05,2020-08-06
NTLA,2020-11-05,BMO,2020-11-04,2020-11-05
NTLA,2021-02-25,BMO,2021-02-24,2021-02-25
NTLA,2021-05-06,BMO,2021-05-05,2021-05-06
NTLA,2021-08-05,BMO,2021-08-04,2021-08-05
NTLA,2021-11-04,BMO,2021-11-03,2021-11-04
NTLA,2022-02-24,BMO,2022-02-23,2022-02-24
NTNX,2016-11-29,AMC,2016-11-29,2016-11-30
NTNX,2017-03-02,AMC,2017-03-02,2017-03-03
NTNX,2017-05-25,AMC,2017-05-25,2017-05-26
NTNX,2017-08-31,AMC,2017-08-31,2017-09-01
NTNX,2017-11-30,AMC,2017-11-30,2017-12-01
NTNX,2018-03-01,AMC,2018-03-01,2018-03-02
NTNX,2018-05-24,AMC,2018-05-24,2018-05-25
NTNX,2018-08-30,AMC,2018-08-30,2018-08-31
NTNX,2018-11-27,AMC,2018-11-27,2018-11-28
NTNX,2019-02-28,AMC,2019-02-28,2019-03-01
NTNX,2019-05-30,AMC,2019-05-30,2019-05-31
NTNX,2019-08-28,AMC,2019-08-28,2019-08-29
NTNX,2019-11-25,AMC,2019-11-25,2019-11-26
NTNX,2020-02-26,AMC,2020-02-26,2020-02-27
NTNX,2020-05-27,AMC,2020-05-27,2020-05-28
NTNX,2020-08-27,AMC,2020-08-27,2020-08-28
NTNX,2020-11-23,AMC,2020-11-23,2020-11-24
NTNX,2021-02-24,AMC,2021-02-24,2021-02-25
NTNX,2021-05-26,AMC,2021-05-26,2021-05-27
NTNX,2021-09-01,AMC,2021-09-01,2021-09-02
NTNX,2021-11-23,AMC,2021-11-23,2021-11-24
NTNX,2022-03-02,AMC,2022-03-02,2022-03-03
NTNX,2022-05-25,AMC,2022-05-25,2022-05-26
NTR,2018-02-05,BMO,2018-02-02,2018-02-05
NTR,2018-05-07,AMC,2018-05-07,2018-05-08
NTR,2018-08-01,AMC,2018-08-01,2018-08-02
NTR,2018-11-05,AMC,2018-11-05,2018-11-06
NTR,2019-02-06,AMC,2019-02-06,2019-02-07
NTR,2019-05-09,AMC,2019-05-09,2019-05-10
NTR,2019-07-29,AMC,2019-07-29,2019-07-30
NTR,2019-11-04,AMC,2019-11-04,2019-11-05
NTR,2020-02-18,AMC,2020-02-18,2020-02-19
NTR,2020-05-06,AMC,2020-05-06,2020-05-07
NTR,2020-08-10,AMC,2020-08-10,2020-08-11
NTR,2020-11-02,AMC,2020-11-02,2020-11-03
NTR,2021-02-17,AMC,2021-02-17,2021-02-18
NTR,2021-05-03,AMC,2021-05-03,2021-05-04
NTR,2021-08-09,AMC,2021-08-09,2021-08-10
NTR,2021-11-01,AMC,2021-11-01,2021-11-02
NTR,2022-02-16,AMC,2022-02-16,2022-02-17
NTR,2022-05-02,AMC,2022-05-02,2022-05-03
NTRS,2002-07-15,BMO,2002-07-12,2002-07-15
NTRS,2002-10-16,BMO,2002-10-15,2002-10-16
NTRS,2003-01-22,BMO,2003-01-21,2003-01-22
NTRS,2003-04-15,BMO,2003-04-14,2003-04-15
NTRS,2003-07-16,BMO,2003-07-15,2003-07-16
NTRS,2003-10-15,BMO,2003-10-14,2003-10-15
NTRS,2004-01-21,BMO,2004-01-20,2004-01-21
NTRS,2004-04-20,BMO,2004-04-19,2004-04-20
NTRS,2004-07-21,BMO,2004-07-20,2004-07-21
NTRS,2004-10-20,BMO,2004-10-19,2004-10-20
NTRS,2005-01-19,BMO,2005-01-18,2005-01-19
